,text,cleaned,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count
642,"@ScottAdamsSays And #Apple can trace the location of each of those stolen items using GPS and the ""Find My iPhone"" feature ... If they wanted to ...",apple trace location stolen items using gps find iphone feature wanted,0.0,0.0,negative,0.242,0.758,0.0,-0.4939,70,11
643,"#うひーメモ
投稿時間:2022-12-01 23:13:10
Japanese fashion house Wacko Maria reveals new Beats Flex collaboration
https://t.co/X1418Q4XdR
#Apple",2022 12 01 23 13 10 japanese fashion house wacko maria reveals new beats flex collaboration apple,0.06818181818181818,0.22727272727272727,neutral,0.0,1.0,0.0,0.0,97,17
644,"I've never owned an #Apple product of any kind ...ever
And certainly will never now that they have sided with the CCP over the desperate Chinese people",never owned apple product kind ever certainly never sided ccp over desperate chinese people,-0.026785714285714288,0.6178571428571429,positive,0.12,0.576,0.304,0.5423,91,14
645,"@MTA you are telling me
#grubhub
#Fox #ParamountPlus #target #Delta #hulu #pintrestdo #sva #Netflix #AppleMusic #apple #nordstrom #SPECTRUM #deel 
Don't have the money to pay? 
@Apple @AppleMusic @AppleTV don't have money? Won't pay? @Nordstrom no money???",telling grubhub fox paramountplus target delta hulu pintrestdo sva netflix applemusic apple nordstrom spectrum deel don money pay don money pay no money,0.0,0.0,negative,0.2,0.8,0.0,-0.4588,152,23
646,"#Apple #iOS16 
Apple Releases iOS 16.1.2 Update - iPhone 14 Series - https://t.co/Lvzh18FgS0",apple ios16 apple releases ios 16 1 2 update iphone 14 series,0.0,0.0,neutral,0.0,1.0,0.0,0.0,61,12
647,@Alejandroid1979 And what all these nut huggers are not paying attention to because the care to much about one damn game. #Mobile the government body's are about to investigate #Google and #Apple mobile store misconduct and limiting of the store to competition. And that's this big fish not #Sony,nut huggers not paying attention care much one damn game mobile government body investigate google apple mobile store misconduct limiting store competition big fish not sony,-0.06666666666666667,0.23333333333333336,negative,0.171,0.739,0.09,-0.367,173,26
648,"""'That's a question for Apple': #WhiteHouse dodges questions on why it has promised to 'monitor' Musk's #Twitter while avoiding Tim Cook's firm #Apple siding w/ #Chinese govt, making it harder for 'zero #COVID' protesters to communicate""

https://t.co/pFhFUWmKmS via @MailOnline",question apple whitehouse dodges questions promised monitor musk twitter avoiding tim cook firm apple siding chinese govt making harder zero covid protesters communicate via,-0.10000000000000002,0.13333333333333333,negative,0.155,0.755,0.09,-0.2023,173,24
649,Dragon Animal Pattern Case For iPhone #apple #iphone13 #iphone12 https://t.co/sUmWMAgqks https://t.co/u6gCjHbYVX,dragon animal pattern case iphone apple iphone13 iphone12,0.0,0.0,neutral,0.0,1.0,0.0,0.0,57,8
650,#Apple Has Another Stealthy Path Into This $4 Trillion Market @themotleyfool #stocks #investing #iPhone #AirPodsPro #AirPods #AppleWatch #healthcare https://t.co/nE1cLKhJ9p,apple another stealthy path 4 trillion market stocks investing iphone airpodspro airpods applewatch healthcare,0.0,0.0,neutral,0.084,0.916,0.0,-0.0258,110,14
651,"Apple Watch User Guide &amp; Tutorial! (Apple Watch Control Center &amp; Settings!) https://t.co/pAMRVnUhNb #AppleWatch #Apple #iWatch #iPhone 
#AppleWatchSeries8 #AppleWatchSE #AppleWatchS7 #AppleWatchSeries7 #AppleWatchUltra",apple watch user guide amp tutorial apple watch control center amp settings applewatch apple iwatch iphone applewatchseries8 applewatchse applewatchs7 applewatchseries7 applewatchultra,-0.1,0.1,neutral,0.0,1.0,0.0,0.0,184,21
652,"@elonmusk @rickygervais My favourite #GoldenGlobes speech was by a writer: ""And, last, I'd like to thank my agent, who believed in me after everyone else did."" 😂 (I cite #Apple in this piece on #China &amp; #Iran if you can share it: https://t.co/LEFgpuYhQX.) https://t.co/yFjUzjkVJz",favourite goldenglobes speech writer last like thank agent believed everyone else cite apple piece china amp iran share,0.0,0.06666666666666667,positive,0.0,0.676,0.324,0.7351,119,18
653,"#Everyone wants #stylish #desktop #backgrounds #HOT #SALE 
This #artwork in #digital version downloads here
https://t.co/T6iT6txQGy
#NYC #HDwallpapers #Hqbackgroundimages #visual #USA #2022trend #exotic #Apple #Samsung #Xiaomi #Acer #Asus #popularimages #travel  #news #clipart https://t.co/huYxp3Ac2T",everyone wants stylish desktop backgrounds hot sale artwork digital version downloads nyc hdwallpapers hqbackgroundimages visual usa 2022trend exotic apple samsung xiaomi acer asus popularimages travel news clipart,0.24166666666666667,0.4916666666666667,neutral,0.0,1.0,0.0,0.0,214,27
654,I feel @Apple needs to stop buybacks and start investing massively to move away from Chinese dependency. At $6 per hour Chinese wages are almost as high as the US minimum wage. Mexico is our neighbor and ally. #Apple,feel needs stop buybacks start investing massively move away chinese dependency 6 per hour chinese wages almost high us minimum wage mexico neighbor ally apple,0.04,0.385,negative,0.087,0.913,0.0,-0.296,159,25
655,@Alejandroid1979 He dont want the deal to go threw at all people can sit here and fan boy about #PS I'm not. #Microsoft does not give to F about #TrashCOD being on Sony console Sony is small to Microsofts real Compitition #Apple #Google #Amazon they are doing bigger and better things Sony cant do,dont want deal go threw people sit fan boy ps not microsoft not give trashcod sony console sony small microsofts real compitition apple google amazon bigger better things sony cant,0.1125,0.42500000000000004,positive,0.036,0.762,0.202,0.6886,180,30
656,"#apple #tech #mac - Foxconn closed-loop production continues, despite end of Zhengzhou lockdown - https://t.co/bhzOvS7DTw -&gt; @Davidjcc_Zgz https://t.co/0DFQGvufxW",apple tech mac foxconn closed loop production continues despite end zhengzhou lockdown gt zgz,-0.1,0.1,positive,0.0,0.861,0.139,0.2732,93,14
657,"#apple #tech #mac - LastPass security breach did allow access to customer data after all, reveals company - https://t.co/OGNiAh4DMx -&gt; @Davidjcc_Zgz https://t.co/xaA7wiENCy",apple tech mac lastpass security breach allow access customer data reveals company gt zgz,0.0,0.0,positive,0.0,0.632,0.368,0.6597,89,14
658,"MONTHLY TIMEFRAME #Prediction
Prediction Date: 01 Dec 2022
Validity: 31 Dec 2022

Our #Success ratios for scripts.

#SP500: 61.54%
#DJIA: 53.85%
#Apple: 72.73%
#Google: 54.55% https://t.co/DaqOCrLkEF",monthly timeframe prediction prediction date 01 dec 2022 validity 31 dec 2022 success ratios scripts sp500 61 54 djia 53 85 apple 72 73 google 54 55,0.3,0.0,positive,0.0,0.875,0.125,0.5719,148,27
659,"Macintosh Art #apple #macintosh #macpaint #retrocomputing #se #macintoshse 
More Pics here: https://t.co/EF7f5Bg0s0 https://t.co/DUJTMh9WzQ",macintosh art apple macintosh macpaint retrocomputing se macintoshse pics,0.0,0.0,neutral,0.0,1.0,0.0,0.0,73,9
660,"Apple adds seven new Watch faces: Here’s how to download it
 &gt;&gt; Watch Now https://t.co/Ue8VDcSo9d

#Apple #adds #seven #Watch #faces #Tech #Technology #TechNews #TechnologyNews #TechNewsToday #Gadgets #TechnologyNews #Trending #TechUpdates https://t.co/0xJxWoOrFj",apple adds seven new watch faces download gt gt watch apple adds seven watch faces tech technology technews technologynews technewstoday gadgets technologynews trending techupdates,0.13636363636363635,0.45454545454545453,positive,0.0,0.84,0.16,0.4939,180,24
661,"iPhones are cool

🙌🙌✌️🆒
#iPhone #iOS $AAPL @Apple #Apple",iphones cool iphone ios aapl apple,0.35,0.65,positive,0.0,0.685,0.315,0.3182,34,6
662,"$STAL  News About Genesis, Our Gold Extraction Process
https://t.co/VmY7pthSoP #gold #wsj #nytimes #business #reuters #IHub_StockPosts #forbes #marketwatch #cnn #bet #foxnews #latimes #Crainschicago #usatoday #barronsonline #IBDinvestors #cnnmoneyinvest  #ESPN #WGN #Apple https://t.co/YDjodNGvks",stal news genesis gold extraction process gold wsj nytimes business reuters ihub stockposts forbes marketwatch cnn bet foxnews latimes crainschicago usatoday barronsonline ibdinvestors cnnmoneyinvest espn wgn apple,0.0,0.0,neutral,0.0,1.0,0.0,0.0,214,27
663,"ALL SET FOR DAY - 1-- FEST -- MAANG
#nxtwave #Google #Facebook #Apple #Amazon #Netflix #Fest 
@nxtwave_tech @Google @amazon @NetflixIndia https://t.co/xg7T3mopgl",set day 1 fest maang nxtwave google facebook apple amazon netflix fest tech,0.0,0.0,positive,0.0,0.866,0.134,0.1779,75,13
664,Says the CEO of a company that pays a ridiculously low amount to music artists for track streams 😵‍💫😵‍💫😵‍💫 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️ #Apple #Spotify https://t.co/Iowjdcdh5I,says ceo company pays ridiculously low amount music artists track streams apple spotify,0.0,0.3,negative,0.29,0.71,0.0,-0.5423,87,13
665,A Real Optimist Combats The Mind-Numbing Pageantry Of False #Positivity https://t.co/JdKnqPmfx6 #apple,real optimist combats mind numbing pageantry false positivity apple,-0.10000000000000003,0.45,positive,0.25,0.321,0.429,0.5859,67,9
666,What do you do when you find a bad #apple ?? 🍎 🗑️ 🤡 https://t.co/bmjGmMQyI8,find bad apple,-0.6999999999999998,0.6666666666666666,negative,0.636,0.364,0.0,-0.5423,14,3
667,"December 1st Is Eat A Red Apple Day!

Apples contain a type of polyphenol called tannins. These tannins have properties that may inhibit bacteria in your mouth from producing plaque build-up. #Toronto #dentist #apple #apples 🍏🍎 https://t.co/aNqp4xvXN3",december 1st eat red apple day apples contain type polyphenol called tannins tannins properties may inhibit bacteria mouth producing plaque build toronto dentist apple apples,0.0,0.0,negative,0.098,0.902,0.0,-0.3818,174,25
668,"China’s Covid Contagion

#adidas #Apple #Chevron #Digital #Genesis #Taboola #Yahoo! https://t.co/tEQJ5hIvrE",china covid contagion adidas apple chevron digital genesis taboola yahoo,0.0,0.0,negative,0.25,0.75,0.0,-0.4588,72,10
669,"!! SUBSCRIBE TO MY NEWSLETTER !! in the above link . Hurry up lots of good stuff is coming !! 

#newsletter #subscribe #newsletters #newslettersignup 
#finance #technology #gpt3 #elonmusk #apple #layoffs https://t.co/0PBHm2asKK",subscribe newsletter link hurry lots good stuff coming newsletter subscribe newsletters newslettersignup finance technology gpt3 elonmusk apple layoffs,0.7,0.6000000000000001,positive,0.0,0.854,0.146,0.4404,151,18
670,"""Hey Siri! Play Blue by Eifel65"". 25% off the Apple Homepod Mini Blue Smart Speaker 🎶🗣

Shop now ➡️  https://t.co/vnR8MJDIDN

#Apple #homepod #blue #dailydeals #onedayonlycoza https://t.co/UndgMrvcY6",hey siri play blue eifel65 25 off apple homepod mini blue smart speaker shop apple homepod blue dailydeals onedayonlycoza,0.05357142857142857,0.23571428571428574,positive,0.0,0.769,0.231,0.6249,121,19
671,"Destinations Thursdays. We offer some of our best flights as they become available every Thursday on our ""SpotLights"" Tab. For more info and a great video visit us at https://t.co/zoIMegw7TI

#work #management #snowbirds #ftx #apple #travel #privatejet #thursdaymotivation #naples https://t.co/9MnNUxwjsA",destinations thursdays offer best flights become available every thursday spotlights tab info great video visit us work management snowbirds ftx apple travel privatejet thursdaymotivation naples,0.7333333333333334,0.48333333333333334,positive,0.0,0.735,0.265,0.8519,194,25
672,@Apple stop helping the communist Chinese government #freedom #apple #Trending #NWO #Communism https://t.co/k3iB0A730j,stop helping communist chinese government freedom apple trending nwo communism,0.0,0.0,positive,0.141,0.449,0.41,0.6369,78,10
673,"❤️💖🔥 👉👉 LINK : https://t.co/MkKRZoBH5o 🔗🔗 ❤️
#fifa22 
#minecraft #fortnite #robolox #callofduty #leagueoflegends
#tiktok #instagram #facebook #snapchat #telegram #spotify #zoom #google #apple #iphone #trending",link fifa22 minecraft fortnite robolox callofduty leagueoflegends tiktok instagram facebook snapchat telegram spotify zoom google apple iphone trending,0.0,0.0,neutral,0.0,1.0,0.0,0.0,151,18
674,"What’s dead doesn’t always stay buried.

Fifteen bestselling authors offer up their sacrifice in GRAVE DANGERS, a collection of thriller, horror, and suspense stories!

https://t.co/gTV6kE5mQA

#gravedangers #amazon #nook #apple https://t.co/8fjbIK1tl3",dead doesn always stay buried fifteen bestselling authors offer sacrifice grave dangers collection thriller horror suspense stories gravedangers amazon nook apple,-0.2,0.4,negative,0.433,0.47,0.097,-0.9136,162,21
675,"❤️💖🔥 👉👉 LINK : https://t.co/HiKzBjzE3a 🔗🔗 ❤️
#fifa22 
#minecraft #fortnite #robolox #callofduty #leagueoflegends
#tiktok #instagram #facebook #snapchat #telegram #spotify #zoom #google #apple #iphone #trending",link fifa22 minecraft fortnite robolox callofduty leagueoflegends tiktok instagram facebook snapchat telegram spotify zoom google apple iphone trending,0.0,0.0,neutral,0.0,1.0,0.0,0.0,151,18
676,"❤️💖🔥 👉👉 LINK : https://t.co/MiBPWd8N3m 🔗🔗 ❤️
#fifa22 
#minecraft #fortnite #robolox #callofduty #leagueoflegends
#tiktok #instagram #facebook #snapchat #telegram #spotify #zoom #google #apple #iphone #trending",link fifa22 minecraft fortnite robolox callofduty leagueoflegends tiktok instagram facebook snapchat telegram spotify zoom google apple iphone trending,0.0,0.0,neutral,0.0,1.0,0.0,0.0,151,18
677,@dannydeurbina @elonmusk #apple is a socialist company they work with communist governments and help them not use their human rights of communication,apple socialist company work communist governments help not use human rights communication,0.0,0.1,positive,0.0,0.803,0.197,0.4019,90,12
678,Protect #Apple workers in #China https://t.co/7J9gEO1Oo6,protect apple workers china,0.0,0.0,positive,0.0,0.536,0.464,0.3818,27,4
679,Check out this item on OpenSea https://t.co/YSL643TT9x @opensea #NFTs #Nft #NFTCommunity #NFTGiveaway #NFTGiveaways #Binance #bitcoin #ETH #Metaverse #collection #opensea #OpenSeaNFT #openseaartists  #Apple #iphone #elon #elonmusk #ceek #lunc,check item opensea nfts nft nftcommunity nftgiveaway nftgiveaways binance bitcoin eth metaverse collection opensea openseanft openseaartists apple iphone elon elonmusk ceek lunc,0.0,0.0,neutral,0.0,1.0,0.0,0.0,177,22
680,Apple's #VR #Headset Might Be Its Biggest #Flop in Decades — Here's Who the Real Winners Will Be https://t.co/cZNDpxHVMH #Apple #Wearable #Tech #Technology #TechNews #TechnologyNews #ITRTG #SNRTG https://t.co/VEjEGqFrTW,apple vr headset might biggest flop decades real winners apple wearable tech technology technews technologynews itrtg snrtg,0.2,0.30000000000000004,positive,0.117,0.732,0.151,0.1779,123,17
